"Freq [GHz]","ang_rad(S(waveport2:1,antenna)) [rad]","ang_rad(S(waveport1:1,antenna)) [rad]"
2.4002,1.79606958844997,-1.61839599856287
2.4076975,1.78720139364554,-1.62810307457159
2.415195,1.77833501503859,-1.63780828576611
2.4226925,1.76947045600234,-1.64751163110781
2.43019,1.76060771992414,-1.65721310956097
2.4376875,1.7517468102049,-1.66691272009276
2.445185,1.7428877302586,-1.67661046167331
2.4526825,1.73403048351167,-1.68630633327571
2.46018,1.72517507340245,-1.69600033387605
2.4676775,1.71632150338058,-1.70569246245351
2.475175,1.70746977690643,-1.71538271799041
2.4826725,1.69861989745047,-1.72507109947226
2.49017,1.68977186849265,-1.73475760588787
2.4976675,1.68092569352177,-1.74444223622942
2.505165,1.67208137603482,-1.75412498949258
2.5126625,1.66323891953633,-1.76380586467658
2.52016,1.65439832753772,-1.77348486078435
2.5276575,1.64555960355659,-1.78316197682267
2.535155,1.63672275111604,-1.79283721180224
2.5426525,1.62788777374396,-1.80251056473788
2.55015,1.61905467497234,-1.81218203464867
2.5576475,1.61022345833652,-1.82185162055808
2.565145,1.60139412737446,-1.83151932149418
2.5726425,1.59256668562601,-1.84118513648979
2.58014,1.58374113663213,-1.85084906458268
2.5876375,1.57491748393416,-1.86051110481576
2.595135,1.56609573107302,-1.87017125623732
2.6026325,1.55727588158841,-1.87982951790118
2.61013,1.54845793901808,-1.88948588886697
2.6176275,1.53964190689695,-1.89914036820034
2.625125,1.53082778875635,-1.90879295497321
2.6326225,1.52201558812318,-1.918443648264
2.64012,1.51320530851909,-1.92809244715794
2.6476175,1.50439695345962,-1.93773935074728
2.655115,1.4955905264534,-1.9473843581316
2.6626125,1.48678603100125,-1.9570274684181
2.67011,1.47798347059534,-1.96666868072189
2.6776075,1.46918284871832,-1.97630799416629
2.685105,1.46038416884246,-1.98594540788316
2.6926025,1.4515874344287,-1.9955809210132
2.7001,1.44279264892587,-2.00521453270632
2.7075975,1.43399981576969,-2.01484624212192
2.715095,1.42520893838192,-2.02447604842932
2.7225925,1.41642002016944,-2.03410395080806
2.73009,1.40763306452333,-2.04372994844829
2.7375875,1.39884807481794,-2.05335404055113
2.745085,1.39006505441,-2.06297622632909
2.7525825,1.38128400663762,-2.07259650500644
2.76008,1.37250493481943,-2.08221487581962
2.7675775,1.36372784225357,-2.09183133801765
2.775075,1.35495273221679,-2.10144589086255
2.7825725,1.34617960796345,-2.11105853362979
2.79007,1.33740847272462,-2.12066926560868
2.7975675,1.32863932970707,-2.13027808610288
2.805065,1.31987218209234,-2.13988499443081
2.8125625,1.31110703303575,-2.14948998992613
2.82006,1.30234388566542,-2.15909307193821
