"Freq [GHz]","mag(S(waveport1:1,antenna))**2 []"
0.66078,6.67548145803019E-06
0.6682775,6.82575699302204E-06
0.675775,6.97763873130651E-06
0.6832725,7.13112397492988E-06
0.69077,7.28621001214804E-06
0.6982675,7.44289411790799E-06
0.705765,7.6011735543314E-06
0.7132625,7.76104557119999E-06
0.72076,7.92250740644273E-06
0.7282575,8.0855562866248E-06
0.735755,8.25018942743809E-06
0.7432525,8.41640403419328E-06
0.75075,8.58419730231317E-06
0.7582475,8.75356641782748E-06
0.765745,8.92450855786876E-06
0.7732425,9.09702089116941E-06
0.78074,9.27110057855961E-06
0.7882375,9.44674477346634E-06
0.795735,9.623950622413E-06
0.8032325,9.80271526551976E-06
0.81073,9.98303583700458E-06
0.8182275,1.01649094656846E-05
0.825725,1.0348333275478E-05
0.8332225,1.0533304385906E-05
0.84072,1.07198199125953E-05
0.8482175,1.09078769677805E-05
0.855715,1.1097472660806E-05
0.8632125,1.12886040986288E-05
0.87071,1.14812683863201E-05
0.8782075,1.16754626275671E-05
0.885705,1.18711839251745E-05
0.8932025,1.20684293815649E-05
0.9007,1.2267196099279E-05
0.9081975,1.24674811814753E-05
0.915695,1.26692817324285E-05
0.9231925,1.28725948580273E-05
0.93069,1.30774176662714E-05
0.9381875,1.32837472677667E-05
0.945685,1.34915807762202E-05
0.9531825,1.37009153089331E-05
0.96068,1.39117479872928E-05
0.9681775,1.41240759372632E-05
0.975675,1.43378962898737E-05
0.9831725,1.45532061817066E-05
0.99067,1.47700027553826E-05
0.9981675,1.49882831600447E-05
1.005665,1.52080445518403E-05
1.0131625,1.5429284094401E-05
1.02066,1.56519989593208E-05
1.0281575,1.58761863266321E-05
1.035655,1.61018433852792E-05
1.0431525,1.63289673335901E-05
1.05065,1.65575553797455E-05
1.0581475,1.67876047422459E-05
1.065645,1.70191126503754E-05
1.0731425,1.72520763446642E-05
1.08064,1.74864930773473E-05
1.0881375,1.77223601128217E-05
1.095635,1.79596747280995E-05
1.1031325,1.81984342132597E-05
1.11063,1.84386358718964E-05
1.1181275,1.86802770215637E-05
1.125625,1.89233549942188E-05
1.1331225,1.91678671366613E-05
1.14062,1.94138108109695E-05
1.1481175,1.9661183394934E-05
1.155615,1.99099822824878E-05
1.1631125,2.01602048841337E-05
1.17061,2.0411848627368E-05
1.1781075,2.06649109571011E-05
1.185605,2.09193893360751E-05
1.1931025,2.11752812452778E-05
1.2006,2.14325841843539E-05
1.2080975,2.16912956720115E-05
1.215595,2.19514132464272E-05
1.2230925,2.2212934465646E-05
1.23059,2.24758569079792E-05
1.2380875,2.27401781723975E-05
1.245585,2.30058958789219E-05
1.2530825,2.32730076690104E-05
1.26058,2.35415112059417E-05
1.2680775,2.38114041751948E-05
1.275575,2.40826842848258E-05
1.2830725,2.43553492658411E-05
1.29057,2.46293968725666E-05
1.2980675,2.49048248830143E-05
1.305565,2.51816310992446E-05
1.3130625,2.54598133477262E-05
1.32056,2.57393694796913E-05
1.3280575,2.60202973714886E-05
1.335555,2.63025949249321E-05
1.3430525,2.65862600676472E-05
1.35055,2.68712907534129E-05
1.3580475,2.71576849625011E-05
1.365545,2.74454407020127E-05
1.3730425,2.77345560062099E-05
1.38054,2.80250289368463E-05
1.3880375,2.83168575834929E-05
1.395535,2.86100400638617E-05
1.4030325,2.89045745241259E-05
1.41053,2.92004591392373E-05
1.4180275,2.94976921132406E-05
1.425525,2.97962716795851E-05
1.4330225,3.00961961014334E-05
1.44052,3.03974636719676E-05
1.4480175,3.0700072714692E-05
1.455515,3.10040215837346E-05
1.4630125,3.13093086641449E-05
1.47051,3.16159323721898E-05
1.4780075,3.19238911556469E-05
1.485505,3.22331834940958E-05
1.4930025,3.25438078992064E-05
1.5005,3.28557629150266E-05
1.5079975,3.31690471182663E-05
1.515495,3.34836591185804E-05
1.5229925,3.37995975588501E-05
1.53049,3.41168611154616E-05
1.5379875,3.44354484985842E-05
1.545485,3.47553584524462E-05
1.5529825,3.50765897556092E-05
1.56048,3.53991412212419E-05
1.5679775,3.57230116973921E-05
1.575475,3.60482000672576E-05
1.5829725,3.63747052494562E-05
1.59047,3.67025261982951E-05
