"Freq [GHz]","ang_rad(S(waveport2,antenna)) [rad]","ang_rad(S(waveport1,antenna)) [rad]"
2.6926025,-0.75361677063499,-1.83996086504583
2.7001,-0.760254648178564,-1.84925663859305
2.7075975,-0.766894096290226,-1.85855069568354
2.715095,-0.773535133762946,-1.86784303799873
2.7225925,-0.78017777921875,-1.87713366739633
2.73009,-0.786822051099188,-1.8864225859127
2.7375875,-0.793467967655775,-1.89570979576528
2.745085,-0.800115546940386,-1.90499529935508
2.7525825,-0.806764806795667,-1.91427909926915
2.76008,-0.813415764845368,-1.92356119828316
2.7675775,-0.820068438484702,-1.93284159936392
2.775075,-0.826722844870649,-1.94212030567203
2.7825725,-0.833379000912254,-1.95139732056447
2.79007,-0.84003692326092,-1.96067264759731
2.7975675,-0.846696628300673,-1.96994629052842
2.805065,-0.853358132138411,-1.97921825332018
2.8125625,-0.86002145059417,-1.98848854014229
2.82006,-0.866686599191353,-1.99775715537457
2.8275575,-0.873353593146975,-2.00702410360978
2.835055,-0.88002244736189,-2.01628938965656
2.8425525,-0.886693176411036,-2.02555301854228
2.85005,-0.893365794533665,-2.03481499551605
2.8575475,-0.900040315623596,-2.04407532605164
2.865045,-0.906716753219444,-2.05333401585053
2.8725425,-0.913395120494902,-2.06259107084497
2.88004,-0.920075430248991,-2.07184649720102
2.8875375,-0.926757694896355,-2.08110030132169
2.895035,-0.933441926457556,-2.09035248985007
2.9025325,-0.94012813654939,-2.09960306967251
2.91003,-0.946816336375229,-2.1088520479218
2.9175275,-0.953506536715374,-2.11809943198045
2.925025,-0.960198747917448,-2.12734522948388
2.9325225,-0.966892979886804,-2.13658944832374
2.94002,-0.973589242076954,-2.14583209665122
2.9475175,-0.980287543480063,-2.15507318288038
2.955015,-0.986987892617427,-2.16431271569149
2.9625125,-0.99369029753002,-2.17355070403441
2.97001,-1.00039476576907,-2.18278715713197
2.9775075,-1.00710130438667,-2.19202208448343
2.985005,-1.01380991992642,-2.20125549586783
2.9925025,-1.02052061841409,-2.21048740134748
3,-1.02723340534841,-2.21971781127138

